Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D014077
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D014456
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D015179
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D015658
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D016481
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D016638
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D018805
Compound::DB00863	union::treats::Compound:Disease	Disease::MESH:D029424
Compound::DB00100	union::treats::Compound:Disease	Disease::MESH:D002836
Compound::DB11571	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB12872	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB13133	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB13151	union::treats::Compound:Disease	Disease::MESH:D006467
Compound::DB13151	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB13152	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB13884	union::treats::Compound:Disease	Disease::MESH:D019106
Compound::DB13933	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB13933	union::treats::Compound:Disease	Disease::MESH:D019106
Compound::DB14700	union::treats::Compound:Disease	Disease::MESH:D006467
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:C536394
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:C536469
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D000014
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D000690
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D001168
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D001289
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D001714
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D001927
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D002386
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D002446
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D002544
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D002636
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D002764
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D003324
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D003920
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D004194
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D005317
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D005334
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D005355
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D005921
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006111
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006130
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006259
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006333
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006463
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006501
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006526
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006528
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D006973
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D007019
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D007251
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D007842
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D008103
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D008107
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D008113
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D008175
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D008607
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D009203
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D009223
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D009401
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D009422
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D010190
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D010300
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D010538
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D010661
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D010927
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D011488
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D011537
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D011565
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D012497
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D012555
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D013274
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D014456
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D014511
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D014820
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D015179
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D015470
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D016472
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D016638
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D018476
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D018496
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D019636
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D020163
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D020760
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D020774
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D022124
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D029424
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D051437
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D053040
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D056486
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D056784
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D056806
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D057096
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D058186
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::MESH:D059350
Compound::CHEBI:33704	union::treats::Compound:Disease	Disease::OMIM:168600
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D000163
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D000690
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D002277
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D003128
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D003248
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D003680
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D003704
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D003866
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D004938
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D005184
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D006258
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D006528
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D009101
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D013203
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D015658
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D016609
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D017827
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D019694
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D020220
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D020521
Compound::CHEBI:46793	union::treats::Compound:Disease	Disease::MESH:D055370
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:C536030
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:C562390
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D001172
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D001523
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D001927
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D001943
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D002386
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D003550
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D004827
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D005910
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D006331
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D006333
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D006528
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D006816
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D007035
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D007251
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D007511
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D007676
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D007938
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D008103
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D008104
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D008107
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D008545
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D009133
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D009223
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D010051
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D010300
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D011085
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D012555
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D012559
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D013226
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D013274
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D013345
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D015658
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D020258
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D051436
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D051437
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D056486
Compound::MESH:D000596	union::treats::Compound:Disease	Disease::MESH:D065626
Compound::MESH:C000594952	union::treats::Compound:Disease	Disease::MESH:D006467
Compound::MESH:C000594952	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D001157
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D001308
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D001791
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D002543
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D003919
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D004775
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D005355
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D006463
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D006467
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D006470
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D007010
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D007177
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D007674
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D008103
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D009103
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D011470
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D013118
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D014511
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D014842
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D016135
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D018500
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D020790
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D022861
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D025861
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D051437
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D053158
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D053206
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D056725
Compound::DB00035	union::treats::Compound:Disease	Disease::MESH:D059606
Compound::MESH:D006418	union::treats::Compound:Disease	Disease::MESH:D000745
Compound::MESH:D006418	union::treats::Compound:Disease	Disease::MESH:D003920
Compound::MESH:D006418	union::treats::Compound:Disease	Disease::MESH:D007239
Compound::MESH:D006418	union::treats::Compound:Disease	Disease::MESH:D008661
Compound::MESH:D006418	union::treats::Compound:Disease	Disease::MESH:D018798
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D001172
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D006521
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D008228
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D009369
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D014376
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D015658
Compound::MESH:D006514	union::treats::Compound:Disease	Disease::MESH:D019694
Compound::MESH:D012310	union::treats::Compound:Disease	Disease::MESH:D004696
Compound::MESH:D012310	union::treats::Compound:Disease	Disease::MESH:D010538
Compound::MESH:D012310	union::treats::Compound:Disease	Disease::MESH:D014842
Compound::CHEBI:30956	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::CHEBI:33709	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::CHEBI:37628	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::CHEBI:47916	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::CHEBI:50114	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00126	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00136	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00158	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00178	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00187	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00208	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00264	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00331	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00335	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00343	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00368	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00390	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00393	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00421	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00563	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00571	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00612	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00640	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00641	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00668	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00675	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00682	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00790	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00796	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00945	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00960	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00974	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00975	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00988	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB00993	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01064	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01065	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01115	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01116	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01156	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01197	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01364	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01394	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01396	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01427	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01577	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01599	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01611	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB01643	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB02134	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB02375	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB03461	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB04846	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB05804	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB06311	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB06543	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB06594	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB08162	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB09045	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB09069	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB09157	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB09220	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB09267	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB11091	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB11898	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB12116	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB12290	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB12465	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB14104	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB15073	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::DB15579	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C005435	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C009166	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C017953	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C021751	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C052064	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C053562	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C055162	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C055512	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C059514	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C060836	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C061097	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C076944	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C080710	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C081489	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C084178	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C089032	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C101426	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C108606	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C414690	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C423582	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C429886	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C476513	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C501362	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C529054	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:C552334	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D000244	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D000872	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D002186	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D002331	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D002395	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D004095	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D004224	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D005231	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D005707	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D006893	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D009566	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D010406	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D010840	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D011453	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D012503	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D013261	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D013831	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D014364	union::treats::Compound:Disease	Disease::MESH:D002318
Compound::MESH:D014810	union::treats::Compound:Disease	Disease::MESH:D002318
